unix,date,symbol,open,high,low,close,Volume AAVE,Volume USDT,tradecount
1626847200000,2021-07-21 06:00:00,AAVE/USDT,237.92000000,244.27000000,237.80000000,242.88000000,13494.41010000,3254677.67799800,7967
1626843600000,2021-07-21 05:00:00,AAVE/USDT,238.08000000,239.46000000,236.08000000,237.90000000,7430.23310000,1767573.57286100,4988
1626840000000,2021-07-21 04:00:00,AAVE/USDT,225.81000000,240.00000000,225.78000000,238.07000000,32852.44620000,7715939.73959100,18610
1626836400000,2021-07-21 03:00:00,AAVE/USDT,225.20000000,227.54000000,223.76000000,225.88000000,5190.18960000,1170183.13678100,3133
1626832800000,2021-07-21 02:00:00,AAVE/USDT,220.65000000,225.44000000,220.54000000,225.16000000,7400.33160000,1652472.46198900,3930
1626829200000,2021-07-21 01:00:00,AAVE/USDT,218.83000000,221.17000000,216.99000000,220.65000000,6150.04130000,1349962.68782800,3371
1626825600000,2021-07-21 00:00:00,AAVE/USDT,223.39000000,225.04000000,218.30000000,218.72000000,8308.26690000,1836631.98430000,3915
1626822000000,2021-07-20 23:00:00,AAVE/USDT,221.98000000,225.44000000,221.98000000,223.03000000,2623.29500000,585944.02738800,1657
1626818400000,2021-07-20 22:00:00,AAVE/USDT,224.87000000,225.56000000,221.00000000,222.06000000,4187.16670000,933939.43778100,2182
1626814800000,2021-07-20 21:00:00,AAVE/USDT,226.25000000,226.76000000,223.59000000,224.93000000,3472.29120000,780932.92931800,1838
1626811200000,2021-07-20 20:00:00,AAVE/USDT,224.46000000,228.00000000,224.41000000,226.10000000,7310.57500000,1656709.71693300,3073
1626807600000,2021-07-20 19:00:00,AAVE/USDT,224.92000000,226.17000000,223.72000000,224.34000000,2457.14990000,553066.98787900,1817
1626804000000,2021-07-20 18:00:00,AAVE/USDT,222.16000000,225.75000000,222.16000000,224.97000000,5616.30430000,1258346.89123100,2456
1626800400000,2021-07-20 17:00:00,AAVE/USDT,222.62000000,223.88000000,221.34000000,222.07000000,4785.46280000,1065359.66277700,2618
1626796800000,2021-07-20 16:00:00,AAVE/USDT,227.33000000,228.49000000,222.62000000,222.63000000,6297.05480000,1420164.07603000,2953
1626793200000,2021-07-20 15:00:00,AAVE/USDT,220.28000000,227.58000000,219.38000000,227.45000000,14397.59030000,3234020.86030400,6456
1626789600000,2021-07-20 14:00:00,AAVE/USDT,216.12000000,220.55000000,214.35000000,220.30000000,9182.59030000,2001009.61740700,4601
1626786000000,2021-07-20 13:00:00,AAVE/USDT,219.52000000,219.85000000,214.91000000,216.01000000,8658.68890000,1875708.66032500,3935
1626782400000,2021-07-20 12:00:00,AAVE/USDT,217.57000000,220.10000000,217.42000000,219.52000000,5851.21500000,1279990.55379700,3231
1626778800000,2021-07-20 11:00:00,AAVE/USDT,216.59000000,218.58000000,214.94000000,217.44000000,4838.85160000,1050310.96420900,3190
1626775200000,2021-07-20 10:00:00,AAVE/USDT,214.00000000,217.55000000,212.63000000,216.46000000,10427.83410000,2244761.44499400,5263
1626771600000,2021-07-20 09:00:00,AAVE/USDT,217.34000000,219.50000000,212.54000000,214.00000000,11332.58240000,2449248.62790900,6563
1626768000000,2021-07-20 08:00:00,AAVE/USDT,222.44000000,222.83000000,217.24000000,217.41000000,7283.76890000,1601271.95827100,4046
1626764400000,2021-07-20 07:00:00,AAVE/USDT,220.40000000,223.05000000,220.34000000,222.48000000,6641.49030000,1475339.08155100,3825
1626760800000,2021-07-20 06:00:00,AAVE/USDT,221.86000000,222.40000000,219.66000000,220.22000000,6380.67690000,1408239.96694300,2945
1626757200000,2021-07-20 05:00:00,AAVE/USDT,220.26000000,222.68000000,219.85000000,221.81000000,12680.16660000,2799318.34695200,6569
1626753600000,2021-07-20 04:00:00,AAVE/USDT,219.47000000,223.38000000,218.19000000,220.18000000,9716.78850000,2140028.14812800,4789
1626750000000,2021-07-20 03:00:00,AAVE/USDT,223.69000000,225.04000000,219.11000000,219.40000000,16095.09690000,3564421.50496500,8662
1626746400000,2021-07-20 02:00:00,AAVE/USDT,230.43000000,232.39000000,223.31000000,223.68000000,12283.31210000,2785298.25681300,6727
1626742800000,2021-07-20 01:00:00,AAVE/USDT,237.70000000,238.31000000,230.32000000,230.69000000,9689.13770000,2260221.54815700,5515
1626739200000,2021-07-20 00:00:00,AAVE/USDT,238.45000000,242.41000000,237.00000000,237.60000000,8806.77000000,2111767.52504200,4533
1626735600000,2021-07-19 23:00:00,AAVE/USDT,239.17000000,241.18000000,237.13000000,238.51000000,2639.70080000,631597.52217800,2009
1626732000000,2021-07-19 22:00:00,AAVE/USDT,237.28000000,241.14000000,237.01000000,239.00000000,4277.84300000,1024506.98842700,2613
1626728400000,2021-07-19 21:00:00,AAVE/USDT,238.75000000,240.96000000,236.93000000,237.27000000,2674.75220000,639836.58444200,1896
1626724800000,2021-07-19 20:00:00,AAVE/USDT,238.38000000,240.90000000,236.23000000,238.71000000,4347.88020000,1037390.73085100,2218
1626721200000,2021-07-19 19:00:00,AAVE/USDT,235.57000000,238.59000000,234.21000000,238.38000000,6362.00070000,1505703.14667000,2758
1626717600000,2021-07-19 18:00:00,AAVE/USDT,237.86000000,238.47000000,234.83000000,235.28000000,3531.55870000,837267.47968400,2116
1626714000000,2021-07-19 17:00:00,AAVE/USDT,236.46000000,239.51000000,236.05000000,237.84000000,3812.24640000,905747.83981400,2216
1626710400000,2021-07-19 16:00:00,AAVE/USDT,237.14000000,238.56000000,234.78000000,236.59000000,6745.26810000,1596323.57228100,3583
1626706800000,2021-07-19 15:00:00,AAVE/USDT,237.58000000,240.00000000,236.18000000,237.07000000,9609.41120000,2285027.03138300,4849
1626703200000,2021-07-19 14:00:00,AAVE/USDT,234.30000000,238.72000000,233.69000000,237.85000000,8024.09470000,1897410.41080100,5150
1626699600000,2021-07-19 13:00:00,AAVE/USDT,235.18000000,238.25000000,233.19000000,234.37000000,12797.44050000,3015449.74343100,5860
1626696000000,2021-07-19 12:00:00,AAVE/USDT,242.05000000,243.11000000,232.93000000,235.24000000,18577.71100000,4406093.35343600,11183
1626692400000,2021-07-19 11:00:00,AAVE/USDT,243.19000000,244.91000000,242.00000000,242.07000000,10570.19050000,2568990.82045900,4692
1626688800000,2021-07-19 10:00:00,AAVE/USDT,245.67000000,246.73000000,243.02000000,243.28000000,6448.02900000,1577428.89629400,3446
1626685200000,2021-07-19 09:00:00,AAVE/USDT,246.49000000,247.29000000,245.22000000,245.73000000,4595.94420000,1131671.64177900,2644
1626681600000,2021-07-19 08:00:00,AAVE/USDT,249.05000000,251.39000000,246.14000000,246.48000000,4496.52000000,1118912.71436100,3096
1626678000000,2021-07-19 07:00:00,AAVE/USDT,251.39000000,253.02000000,248.30000000,249.22000000,2586.53860000,648063.64976700,2043
1626674400000,2021-07-19 06:00:00,AAVE/USDT,251.26000000,252.08000000,249.83000000,251.33000000,1899.00660000,476793.44942600,1323
1626670800000,2021-07-19 05:00:00,AAVE/USDT,249.87000000,252.30000000,248.64000000,251.17000000,6041.41090000,1511342.73134800,3313
1626667200000,2021-07-19 04:00:00,AAVE/USDT,248.80000000,251.18000000,247.87000000,249.91000000,10707.52020000,2669934.64224800,3198
1626663600000,2021-07-19 03:00:00,AAVE/USDT,248.43000000,250.52000000,247.87000000,248.70000000,3443.51900000,857925.94926900,2149
1626660000000,2021-07-19 02:00:00,AAVE/USDT,250.22000000,252.37000000,248.27000000,248.31000000,4404.59580000,1100983.60094000,3026
1626656400000,2021-07-19 01:00:00,AAVE/USDT,251.24000000,251.86000000,248.30000000,250.30000000,4420.09400000,1104174.80017300,3023
1626652800000,2021-07-19 00:00:00,AAVE/USDT,253.88000000,255.99000000,250.71000000,251.22000000,4761.33150000,1204656.15443700,3364
1626649200000,2021-07-18 23:00:00,AAVE/USDT,253.00000000,256.46000000,252.48000000,253.68000000,2587.78090000,659169.81934600,1816
1626645600000,2021-07-18 22:00:00,AAVE/USDT,257.33000000,258.92000000,252.29000000,253.20000000,4898.77160000,1250662.32697000,3558
1626642000000,2021-07-18 21:00:00,AAVE/USDT,254.25000000,257.90000000,253.72000000,257.33000000,2196.51800000,562513.26074800,1759
1626638400000,2021-07-18 20:00:00,AAVE/USDT,255.32000000,256.12000000,254.10000000,254.28000000,2153.11340000,549171.94245000,1724
1626634800000,2021-07-18 19:00:00,AAVE/USDT,256.51000000,257.07000000,255.23000000,255.69000000,1102.72130000,282574.05583900,1152
1626631200000,2021-07-18 18:00:00,AAVE/USDT,256.33000000,257.86000000,256.22000000,256.52000000,2161.42650000,555373.18399900,1557
1626627600000,2021-07-18 17:00:00,AAVE/USDT,253.84000000,257.64000000,253.52000000,256.36000000,2997.79220000,766175.83050800,2173
1626624000000,2021-07-18 16:00:00,AAVE/USDT,252.07000000,255.11000000,250.69000000,253.63000000,5828.04270000,1475212.92849300,3483
1626620400000,2021-07-18 15:00:00,AAVE/USDT,252.80000000,255.00000000,251.32000000,252.07000000,8432.07910000,2136099.22088100,4109
1626616800000,2021-07-18 14:00:00,AAVE/USDT,259.22000000,261.73000000,252.00000000,252.94000000,12488.50740000,3199581.59578200,6942
1626613200000,2021-07-18 13:00:00,AAVE/USDT,262.19000000,263.04000000,258.71000000,259.21000000,3328.34120000,866399.28840700,2266
1626609600000,2021-07-18 12:00:00,AAVE/USDT,264.29000000,265.66000000,262.07000000,262.40000000,3177.79460000,839045.35491300,2141
1626606000000,2021-07-18 11:00:00,AAVE/USDT,262.82000000,264.45000000,261.98000000,264.29000000,2477.62180000,652481.78414600,1536
1626602400000,2021-07-18 10:00:00,AAVE/USDT,263.24000000,263.73000000,260.77000000,263.06000000,2612.29750000,684780.09077500,1697
1626598800000,2021-07-18 09:00:00,AAVE/USDT,262.29000000,263.96000000,260.60000000,263.37000000,4628.09490000,1215094.69838900,2267
1626595200000,2021-07-18 08:00:00,AAVE/USDT,259.90000000,262.76000000,259.19000000,262.63000000,2800.07990000,731620.02214600,1799
1626591600000,2021-07-18 07:00:00,AAVE/USDT,259.98000000,261.46000000,258.92000000,259.87000000,3135.52930000,815047.00399800,2208
1626588000000,2021-07-18 06:00:00,AAVE/USDT,264.35000000,264.72000000,259.26000000,259.94000000,4501.75990000,1175949.99450000,2847
1626584400000,2021-07-18 05:00:00,AAVE/USDT,262.23000000,265.00000000,261.66000000,264.34000000,2932.20770000,773173.36368500,1773
1626580800000,2021-07-18 04:00:00,AAVE/USDT,263.42000000,263.97000000,261.24000000,262.26000000,4391.85720000,1151868.99435200,2072
1626577200000,2021-07-18 03:00:00,AAVE/USDT,266.08000000,266.65000000,262.24000000,263.30000000,5808.73090000,1531813.35280500,3267
1626573600000,2021-07-18 02:00:00,AAVE/USDT,266.53000000,267.96000000,265.75000000,265.98000000,4446.59810000,1185988.59048500,3639
1626570000000,2021-07-18 01:00:00,AAVE/USDT,262.85000000,266.63000000,261.73000000,266.47000000,8500.43790000,2250499.87332100,5881
1626566400000,2021-07-18 00:00:00,AAVE/USDT,253.14000000,264.87000000,252.48000000,262.85000000,9743.50240000,2529999.30172200,8416
1626562800000,2021-07-17 23:00:00,AAVE/USDT,253.69000000,254.82000000,251.63000000,253.14000000,3483.08660000,880995.42947100,2397
1626559200000,2021-07-17 22:00:00,AAVE/USDT,255.44000000,255.47000000,252.51000000,253.65000000,2943.79730000,747334.43514400,1661
1626555600000,2021-07-17 21:00:00,AAVE/USDT,253.97000000,256.71000000,252.93000000,255.45000000,3922.75280000,1001481.63849300,2440
1626552000000,2021-07-17 20:00:00,AAVE/USDT,255.62000000,256.71000000,253.83000000,253.83000000,2706.97190000,692444.78353300,1934
1626548400000,2021-07-17 19:00:00,AAVE/USDT,253.29000000,257.47000000,253.24000000,255.49000000,7016.23460000,1792803.11609000,3454
1626544800000,2021-07-17 18:00:00,AAVE/USDT,252.52000000,254.68000000,251.29000000,253.40000000,2918.26370000,739098.31936600,2017
1626541200000,2021-07-17 17:00:00,AAVE/USDT,253.79000000,254.44000000,249.64000000,252.48000000,4509.29110000,1135198.97118700,2943
1626537600000,2021-07-17 16:00:00,AAVE/USDT,250.29000000,259.06000000,249.21000000,253.75000000,13410.08310000,3413354.31769300,6227
1626534000000,2021-07-17 15:00:00,AAVE/USDT,250.97000000,251.50000000,248.22000000,250.43000000,6535.45660000,1630473.86355800,3144
1626530400000,2021-07-17 14:00:00,AAVE/USDT,251.20000000,252.42000000,250.22000000,250.89000000,2557.17190000,642646.79072900,1767
1626526800000,2021-07-17 13:00:00,AAVE/USDT,250.51000000,252.93000000,247.84000000,251.00000000,4509.19760000,1128668.16543000,3043
1626523200000,2021-07-17 12:00:00,AAVE/USDT,249.39000000,251.76000000,247.83000000,250.31000000,4240.83830000,1060156.49978000,2637
1626519600000,2021-07-17 11:00:00,AAVE/USDT,246.61000000,249.99000000,245.93000000,249.55000000,4921.01380000,1221006.38565500,2830
1626516000000,2021-07-17 10:00:00,AAVE/USDT,251.66000000,251.93000000,245.01000000,246.66000000,9483.72840000,2351013.46359500,5582
1626512400000,2021-07-17 09:00:00,AAVE/USDT,253.75000000,254.85000000,251.48000000,251.89000000,3239.87680000,820742.09394000,2537
1626508800000,2021-07-17 08:00:00,AAVE/USDT,251.42000000,257.06000000,247.71000000,253.42000000,9243.85660000,2334142.08256100,6270
1626505200000,2021-07-17 07:00:00,AAVE/USDT,255.63000000,255.68000000,250.50000000,251.39000000,3625.62420000,913758.71853500,2299
1626501600000,2021-07-17 06:00:00,AAVE/USDT,252.89000000,255.78000000,252.46000000,255.48000000,3192.19480000,810375.99155600,2302
1626498000000,2021-07-17 05:00:00,AAVE/USDT,252.20000000,255.49000000,251.79000000,252.89000000,4394.71420000,1112646.15090100,3044
1626494400000,2021-07-17 04:00:00,AAVE/USDT,249.87000000,253.63000000,248.82000000,252.47000000,4053.04070000,1019178.61158300,2734
1626490800000,2021-07-17 03:00:00,AAVE/USDT,249.96000000,252.40000000,248.73000000,249.91000000,6075.41680000,1522847.96557800,3109
1626487200000,2021-07-17 02:00:00,AAVE/USDT,252.69000000,252.84000000,248.49000000,250.10000000,9498.10390000,2376067.54470200,4978
1626483600000,2021-07-17 01:00:00,AAVE/USDT,258.29000000,258.57000000,250.20000000,252.68000000,6226.14210000,1583453.05071800,4061
1626480000000,2021-07-17 00:00:00,AAVE/USDT,253.14000000,258.44000000,251.00000000,258.30000000,9822.51980000,2496860.49207900,5896
1626476400000,2021-07-16 23:00:00,AAVE/USDT,255.60000000,257.18000000,252.20000000,253.13000000,7650.26510000,1944894.75481400,4081
1626472800000,2021-07-16 22:00:00,AAVE/USDT,258.75000000,260.64000000,253.68000000,255.69000000,7619.51850000,1953152.02969500,4392
1626469200000,2021-07-16 21:00:00,AAVE/USDT,260.78000000,261.66000000,258.48000000,258.66000000,7042.43510000,1828690.16696300,4051
1626465600000,2021-07-16 20:00:00,AAVE/USDT,263.46000000,265.37000000,260.58000000,260.84000000,3994.45950000,1051452.45427600,2984
1626462000000,2021-07-16 19:00:00,AAVE/USDT,266.10000000,268.01000000,263.35000000,263.40000000,5534.05270000,1466207.53249700,2748
1626458400000,2021-07-16 18:00:00,AAVE/USDT,268.71000000,269.04000000,265.57000000,266.13000000,2552.66830000,682236.45359700,1875
1626454800000,2021-07-16 17:00:00,AAVE/USDT,268.59000000,270.63000000,267.19000000,268.59000000,2863.59770000,769363.18965100,2013
1626451200000,2021-07-16 16:00:00,AAVE/USDT,270.65000000,271.14000000,265.47000000,268.55000000,6752.52810000,1810768.01537800,5143
1626447600000,2021-07-16 15:00:00,AAVE/USDT,266.93000000,270.80000000,265.53000000,270.61000000,5455.87610000,1462484.21471900,4609
1626444000000,2021-07-16 14:00:00,AAVE/USDT,264.84000000,267.52000000,263.72000000,266.88000000,4657.98110000,1236347.82581100,3400
1626440400000,2021-07-16 13:00:00,AAVE/USDT,264.23000000,268.43000000,262.49000000,264.90000000,13714.40290000,3643310.12939600,6903
1626436800000,2021-07-16 12:00:00,AAVE/USDT,255.40000000,265.00000000,255.32000000,264.20000000,13559.76930000,3530951.19527400,7236
1626433200000,2021-07-16 11:00:00,AAVE/USDT,258.82000000,258.91000000,255.40000000,255.48000000,5073.39620000,1302110.72818300,3280
1626429600000,2021-07-16 10:00:00,AAVE/USDT,259.22000000,260.94000000,255.63000000,258.88000000,9782.69210000,2525111.49396500,6070
1626426000000,2021-07-16 09:00:00,AAVE/USDT,262.26000000,263.64000000,258.89000000,259.06000000,8416.33940000,2191553.51615000,4665
1626422400000,2021-07-16 08:00:00,AAVE/USDT,267.85000000,268.11000000,260.06000000,262.30000000,14326.81140000,3787617.28275000,7665
1626418800000,2021-07-16 07:00:00,AAVE/USDT,268.88000000,270.96000000,266.29000000,267.60000000,6212.94270000,1664175.04897900,4076
1626415200000,2021-07-16 06:00:00,AAVE/USDT,273.16000000,273.58000000,267.74000000,268.80000000,5903.41830000,1595843.11208300,4113
1626411600000,2021-07-16 05:00:00,AAVE/USDT,276.42000000,277.56000000,272.41000000,273.16000000,3605.67980000,988022.75970800,2761
1626408000000,2021-07-16 04:00:00,AAVE/USDT,277.80000000,279.79000000,275.99000000,276.23000000,3086.47150000,857600.10422400,3148
1626404400000,2021-07-16 03:00:00,AAVE/USDT,277.05000000,278.89000000,276.41000000,277.60000000,3011.52580000,836538.48731900,2598
1626400800000,2021-07-16 02:00:00,AAVE/USDT,272.82000000,278.29000000,272.81000000,276.75000000,4997.69670000,1380810.53449800,4369
1626397200000,2021-07-16 01:00:00,AAVE/USDT,270.51000000,275.00000000,270.51000000,272.86000000,5525.94370000,1507885.44986900,3682
1626393600000,2021-07-16 00:00:00,AAVE/USDT,272.28000000,273.53000000,267.29000000,270.38000000,8008.72590000,2162575.44966000,4932
1626390000000,2021-07-15 23:00:00,AAVE/USDT,274.00000000,275.44000000,268.28000000,272.30000000,4862.03240000,1322940.62266000,3494
1626386400000,2021-07-15 22:00:00,AAVE/USDT,270.32000000,274.55000000,269.65000000,273.99000000,7534.92080000,2056876.60614800,3858
1626382800000,2021-07-15 21:00:00,AAVE/USDT,271.47000000,272.61000000,270.12000000,270.27000000,2081.87520000,564646.32332500,1735
1626379200000,2021-07-15 20:00:00,AAVE/USDT,268.83000000,271.96000000,268.83000000,271.35000000,3206.62220000,868741.73854400,2219
1626375600000,2021-07-15 19:00:00,AAVE/USDT,269.06000000,272.37000000,267.81000000,268.70000000,4111.95480000,1107664.46391900,2881
1626372000000,2021-07-15 18:00:00,AAVE/USDT,266.91000000,270.55000000,265.64000000,269.19000000,5066.54550000,1358988.73246900,3407
1626368400000,2021-07-15 17:00:00,AAVE/USDT,270.59000000,270.60000000,265.38000000,266.87000000,8127.05850000,2170868.58101300,5446
1626364800000,2021-07-15 16:00:00,AAVE/USDT,272.00000000,273.32000000,267.20000000,270.56000000,9217.53570000,2490059.72162200,5374
1626361200000,2021-07-15 15:00:00,AAVE/USDT,273.29000000,275.83000000,271.88000000,272.01000000,4855.70750000,1329616.01430400,2705
1626357600000,2021-07-15 14:00:00,AAVE/USDT,274.93000000,276.81000000,271.07000000,273.43000000,7396.21190000,2024335.90086400,4418
1626354000000,2021-07-15 13:00:00,AAVE/USDT,269.92000000,276.53000000,267.22000000,274.97000000,13189.24380000,3586067.31829800,8631
1626350400000,2021-07-15 12:00:00,AAVE/USDT,271.08000000,274.98000000,267.40000000,270.16000000,17339.78560000,4683318.45879300,9382
1626346800000,2021-07-15 11:00:00,AAVE/USDT,271.82000000,273.78000000,268.96000000,271.08000000,15492.99060000,4192016.28828300,6958
1626343200000,2021-07-15 10:00:00,AAVE/USDT,282.32000000,284.22000000,270.45000000,271.84000000,23716.85020000,6545105.30258300,12332
1626339600000,2021-07-15 09:00:00,AAVE/USDT,277.03000000,283.50000000,276.72000000,282.37000000,15648.22700000,4402775.75289100,8395
1626336000000,2021-07-15 08:00:00,AAVE/USDT,275.52000000,278.82000000,273.73000000,276.98000000,10084.24770000,2787757.47426600,5877
